id_municipio,f0_,f1_
4312138,1273800.0,526
4312153,2003400.0,814
4312179,826200.0,330
4312203,2557200.0,1043
4312252,6799800.0,2281
4312302,3271800.0,1257
4312351,445200.0,209
4312377,1743600.0,690
4312385,679800.0,327
4312401,35848200.0,13462
4312427,1559400.0,592
4312443,1559400.0,681
4312450,5088600.0,1925
4312476,1972200.0,892
4312500,9901200.0,3668
4312609,1422600.0,620
4312617,1539600.0,596
4312625,1295400.0,509
4312658,7149600.0,2957
4312674,1252800.0,508
4312708,9322800.0,3392
4312757,1227600.0,577
4312807,1464000.0,685
4312906,2979000.0,1377
4313003,957600.0,453
4313037,2066400.0,872
4313060,9982800.0,4034
4313102,2757000.0,1116
4313201,7486200.0,3381
4313300,9564600.0,4025
4313334,959400.0,418
4313359,996600.0,502
4313375,19957800.0,7477
4313490,2917800.0,1226
4313391,2439600.0,984
4313409,145815600.0,46219
4313425,2224200.0,884
4313441,1428600.0,549
4313466,889200.0,378
4313508,29961000.0,11356
4313607,2096400.0,898
4313656,11329200.0,4150
4313706,26023800.0,9496
4313805,4902600.0,1775
4313904,19166400.0,7851
4313953,8120400.0,3021
4314001,2337000.0,1068
4314027,4415400.0,1692
4314035,1996800.0,853
4314050,34528800.0,12995
4314068,3017400.0,1243
4314076,3366600.0,1413
4314100,111376200.0,37453
4314134,850800.0,395
4314159,3504000.0,1492
4314175,2038800.0,733
4314209,7614000.0,2554
4314308,2079600.0,901
4314407,237133800.0,63925
4314423,1263600.0,582
4314456,1556400.0,687
4314464,1497000.0,597
4314472,2671800.0,1100
4314498,2627400.0,1015
4314506,10999800.0,3578
4314548,750600.0,358
4314555,1772400.0,700
4314605,14323200.0,5216
4314704,6944400.0,2630
4314779,2164800.0,899
4314787,642600.0,307
4314803,22407600.0,8335
4314902,851120400.0,110103
4315008,2650800.0,1060
4315057,1433400.0,572
4315073,1006800.0,413
4315107,7645800.0,2925
4315131,909000.0,385
4315156,3592800.0,1562
4315206,1778400.0,817
4315305,17890800.0,6818
4315321,2108400.0,810
4315354,1531800.0,668
4315404,9026400.0,2768
4315453,702600.0,319
4315503,10869000.0,4009
4315552,2173200.0,790
4315602,145750800.0,45565
4315701,26301000.0,9273
4315750,1840800.0,803
4315800,3180600.0,1314
4315909,3837600.0,1531
4315958,1521000.0,603
4316006,10548600.0,4298
4316105,6042600.0,2249
4316204,2217600.0,949
4316303,4324800.0,1727
4316402,32059200.0,10406
4316428,1779000.0,706
4316436,1470000.0,616
4316451,9496200.0,3295
4316477,943800.0,409
4316600,7218000.0,3200
4316709,5716800.0,2195
4316733,733800.0,332
4316758,2140200.0,1006
4316808,62985000.0,23242
4316972,1965000.0,725
4316907,168457800.0,50880
4316956,1738800.0,820
4317202,36547800.0,14231
4317251,335400.0,154
4317301,22142400.0,8206
4317004,7300200.0,2598
4317103,75832200.0,25947
4317400,30283800.0,11736
4317509,46769400.0,16817
4317608,27479400.0,10151
4317707,8878200.0,3024
4317558,821400.0,393
4317756,981000.0,407
4317806,9363000.0,3710
4317905,5682600.0,2323
4317954,1114800.0,511
4318002,44172600.0,16205
4318051,1005000.0,455
4318101,14195400.0,5165
4318200,14687400.0,5449
4318309,47033400.0,15879
4318408,16988400.0,6206
4318424,2634000.0,1189
4318432,1548600.0,608
4318457,1986000.0,702
4318465,1647600.0,591
4318481,1329000.0,586
4318499,702600.0,318
4318507,23026200.0,8523
4318606,3621000.0,1470
4318614,726600.0,330
4318622,2710800.0,1075
4318705,154282800.0,46245
4318804,26190000.0,10149
4318903,23273400.0,8827
4319000,8251200.0,3445
4319109,2311200.0,986
4319125,2361600.0,864
4319158,5213400.0,1837
4319208,5227200.0,1714
4319307,3376200.0,1343
4319356,1051800.0,494
4319364,1170000.0,491
4319372,1126200.0,486
4319406,11389200.0,4277
4319505,15234000.0,5886
4319604,16600800.0,6130
4319703,1757400.0,795
4319711,754800.0,358
4319737,2324400.0,772
4319752,572400.0,279
4319802,6357000.0,2380
4319901,44541000.0,17351
4320008,93783000.0,31648
4320107,10873200.0,4171
4320206,7546800.0,2861
4320230,1608000.0,652
4320263,5336400.0,2109
4320305,2283000.0,930
4320321,1546200.0,602
4320354,4588200.0,1735
4320404,5541600.0,2389
4320453,918600.0,408
4320503,3082200.0,1259
4320552,4263600.0,1749
4320578,1196400.0,468
4320602,1866600.0,856
4320651,1227600.0,519
4320677,5133600.0,2098
4320701,9829800.0,3927
4320800,20939400.0,7495
4320859,2617800.0,1082
4320909,9840600.0,4027
4321006,5226600.0,2276
4321105,12340200.0,4867
4321204,33192600.0,13024
4321303,16286400.0,5791
4321329,1189200.0,501
4321352,4585800.0,1610
4321402,8905800.0,3239
4321436,8544600.0,3157
4321451,11442600.0,4901
4321469,1466400.0,636
4321477,2533200.0,1073
4321493,1768800.0,749
4321501,27993600.0,11454
4321600,43054800.0,16216
4321626,594000.0,290
4321667,6159600.0,2687
4321709,12464400.0,5336
4321808,11886600.0,4827
4321832,2013000.0,805
4321857,2976000.0,1148
4321907,10794000.0,4425
4321956,3838800.0,1449
4322004,19128600.0,6862
4322103,2464800.0,1053
4322152,3671400.0,1336
4322202,18057000.0,6090
4322251,1560000.0,708
4322301,3874800.0,1638
4322327,2517000.0,1025
4322343,981600.0,433
4322376,1995600.0,692
4322400,92072400.0,29942
4322509,35701200.0,13317
4322533,6471000.0,2958
4322541,1975800.0,884
4322525,2194800.0,922
4322558,644400.0,295
4322608,32382000.0,12095
4322707,13510800.0,5508
4322806,8539200.0,3632
4322905,2159400.0,948
4323002,185869800.0,51430
4323101,4098600.0,1571
4323200,990000.0,442
4323309,978000.0,455
4323457,3673200.0,1234
4323507,1474200.0,621
4323705,1383600.0,537
4323754,2216400.0,842
4323804,12739200.0,5363
4100103,6333000.0,2414
4100202,6021600.0,2269
4100301,9045600.0,3395
4100400,86385000.0,29824
4100459,3637800.0,1411
4128625,2976600.0,1137
4100608,11712600.0,4496
4100707,8266800.0,3124
4100509,13519200.0,5585
4100806,7002600.0,2711
4100905,5182200.0,1751
4101002,11152800.0,4550
4101051,1778400.0,725
4101101,15691200.0,5915
4101150,2616000.0,1045
4101200,17906400.0,6543
4101309,7167600.0,2726
4101408,87211800.0,31394
4101507,70141200.0,26212
4101606,19588800.0,7089
4101655,3412200.0,1243
4101705,10849800.0,4354
4101804,107380200.0,36039
4101853,1843200.0,755
4101903,12094800.0,4717
4102000,22156800.0,9025
4102109,17188200.0,7121
4102208,2847000.0,1205
4102307,9812400.0,3708
4102406,25596000.0,10010
4102505,10137000.0,3709
4102703,1924800.0,770
4102604,7970400.0,3046
4102752,2458800.0,974
4102802,11669400.0,4573
4102901,14217000.0,5305
4103008,3472200.0,1393
4103024,1779000.0,738
4103040,6208800.0,2189
4103057,7059000.0,2544
4103107,11834400.0,4236
4103156,2796000.0,1115
4103206,4813200.0,1953
4103222,1888200.0,773
4103305,6469200.0,2479
4103354,4099800.0,1602
4103370,3009600.0,1182
4103404,2088000.0,829
4103453,9433200.0,3903
4103479,3193200.0,1328
4103503,6607800.0,2536
4103602,19308000.0,6587
4103701,67789800.0,25073
4103800,6370200.0,2534
4103909,11845200.0,4567
4103958,4350600.0,1586
4104006,36468000.0,13544
4104055,3300600.0,1235
4104105,7254000.0,2577
4104204,78790200.0,28525
4104253,21717000.0,8497
4104303,68059200.0,24410
4104402,13467000.0,5057
4104428,12918600.0,4843
4104451,10711800.0,3988
4104501,11000400.0,4580
4104600,11094000.0,4236
4104659,15414000.0,5708
4104709,12551400.0,5089
4104808,202786800.0,62199
4104907,56863200.0,19111
4105003,7155600.0,2789
4105102,8379600.0,3243
4105201,19075800.0,6648
4105300,6010200.0,2530
4105409,14106600.0,5420
4105508,48003000.0,19052
4105607,7782000.0,3078
4105706,13579800.0,5059
4105805,183699600.0,55129
4105904,14296200.0,6087
4106001,8097000.0,2984
4106100,3082200.0,1181
4106209,14138400.0,5565
4106308,12090600.0,4881
4106407,28899600.0,11709
4106456,5431800.0,1868
4106506,13711800.0,5431
4106555,3581400.0,1366
4106803,15396600.0,6156
4106571,2804400.0,1149
4106605,15858000.0,6366
4106704,3982800.0,1504
4106852,2580000.0,970
4106902,1095540600.0,153567
4107009,13306200.0,4598
4107157,3550800.0,1438
4107108,3991800.0,1593
4107124,3183600.0,1169
4107207,25987200.0,10530
4107256,5766000.0,2353
4107306,4359600.0,1864
4128633,5978400.0,2035
4107405,4398000.0,1772
4107504,9779400.0,3684
4107538,1941600.0,852
4107520,1349400.0,546
4107546,4713000.0,1584
4107553,2390400.0,961
4107603,15778800.0,5857
4107652,95052600.0,33274
4107702,3849600.0,1432
4107736,5926200.0,2106
4107751,7749600.0,2687
4107850,3483600.0,1416
4107801,3592200.0,1522
4107900,5761200.0,2462
4108007,11357400.0,3705
4108106,2017800.0,842
4108205,4912800.0,2092
4108304,232878000.0,70705
4108452,5454000.0,1939
4108320,5344800.0,2024
4108403,52940400.0,20118
4108502,11758200.0,3968
4108551,2793000.0,1089
4108601,23913000.0,8827
4108650,7171800.0,2473
4108700,6327000.0,2230
4108809,25725600.0,10149
4108908,4958400.0,1915
4108957,7196400.0,2984
4109005,3497400.0,1388
4109104,1509600.0,572
4109203,3424200.0,1345
4109302,9342600.0,3752
4109401,139242600.0,42249
4109500,9814800.0,3337
4109609,37952400.0,14003
4109658,4368600.0,1639
4109708,22408800.0,8990
4109757,5361600.0,1940
4109807,36571200.0,13758
4109906,7386600.0,2915
4110003,3444000.0,1450
4110052,1570200.0,656
4110078,10699200.0,3777
4110102,23490600.0,9049
4110201,10783800.0,3796
4110300,2557200.0,976
4110409,3025200.0,1288
4110508,11045400.0,4522
4110607,10575600.0,4411
4110656,1608000.0,631
4110706,43165200.0,15686
4110805,9391800.0,3567
4110904,3553200.0,1406
4110953,7219200.0,2900
4111001,4819200.0,1891
4111100,3819600.0,1691
4111209,7635000.0,2982
4111258,28720800.0,9592
4111308,2935800.0,1074
4111407,12400200.0,4690
4111506,23119800.0,9273
4111555,4743000.0,1913
4111605,2150400.0,945
4111704,4705200.0,1923
4111803,30168600.0,10863
4111902,8410800.0,3380
4112009,26712000.0,9764
4112108,14391000.0,5741
4112207,4915200.0,1988
4112306,4072800.0,1594
4112405,6546600.0,2503
4112504,10297800.0,3974
4112603,1211400.0,474
4112702,10629600.0,3872
4112751,6215400.0,2422
4112801,7645800.0,3120
4112900,2971800.0,1125
4112959,5894400.0,2318
4113007,4251600.0,1733
4113106,3685200.0,1394
4113205,32075400.0,12064
4113254,6394200.0,2283
4113304,24783600.0,9598
4113403,3108600.0,1228
4113429,3399600.0,1294
4113452,4858800.0,1729
4113502,15549600.0,6184
4113601,3205200.0,1305
4113700,346968000.0,88668
4113734,6000000.0,2184
4113759,4465800.0,1668
4113809,3859800.0,1416
4113908,8897400.0,3616
4114005,11488200.0,4261
4114104,17595600.0,7249
4114203,20574600.0,8566
4114302,22093800.0,8377
4114351,2004600.0,857
4114401,13101000.0,4846
4114500,11820600.0,4164
4114609,26058000.0,10859
4114708,4347000.0,1777
4114807,27302400.0,10968
4114906,7717200.0,2839
4115002,5507400.0,2231
4115101,9844800.0,3600
4115200,225018600.0,72589
4302584,930000.0,386
4305587,678000.0,305
4307864,703800.0,348
4311270,648000.0,300
4311791,987600.0,477
4313011,960600.0,439
4115309,4020600.0,1664
4115408,10977600.0,4107
4115457,4638000.0,1688
4115507,3215400.0,1245
4115606,9373200.0,4006
4115705,36832200.0,13931
4115739,3495600.0,1274
4115754,8629200.0,3169
4115804,28362600.0,11513
4115853,2920800.0,1281
4115903,1738200.0,655
4116000,1234800.0,503
4116059,7142400.0,2824
4116109,10407000.0,3822
4116208,17226600.0,6160
4116307,3190200.0,1322
4116406,2470800.0,1006
4116604,2923200.0,1108
4116703,7701600.0,3150
4116802,6123000.0,2274
4116901,20181000.0,7816
4116950,3311400.0,1401
4117008,6616200.0,2586
4117057,9886200.0,3389
4117107,8716800.0,3493
4117206,4621200.0,1800
4117255,7038600.0,2937
4117214,3960000.0,1500
4117222,4192200.0,1822
4117271,5859000.0,2319
4117297,2494200.0,1002
4117305,23152200.0,7852
4117404,2130000.0,891
4117453,3810000.0,1589
4117503,29262600.0,11394
4117602,35950800.0,11863
4117701,22089000.0,8958
4117800,15173400.0,5365
4117909,18025200.0,7597
4118006,7200000.0,2980
4118105,8149800.0,3109
4118204,117234600.0,38195
4118303,2370600.0,870
4118402,63684000.0,23297
4118451,3027000.0,1342
4118501,48676200.0,18756
4118600,4359600.0,1788
4118709,5041200.0,2276
4118808,10675800.0,4135
4118857,4975200.0,1994
4118907,8118600.0,3500
4119004,4108800.0,1785
4119103,7576200.0,3288
4119152,89261400.0,31481
4119251,2031000.0,790
4119202,6034800.0,2387
4119301,29513400.0,10384
4119400,20100600.0,7298
4119509,86412600.0,28561
4119608,29919600.0,10531
4119657,2013600.0,831
4119707,3712800.0,1375
4119806,8575800.0,3500
4119905,246910800.0,65705
4119954,26876400.0,10602
4120002,9083400.0,3333
4120101,3319800.0,1357
4120150,2978400.0,1128
4120200,2653800.0,1132
4120309,2802600.0,1148
4120333,2821200.0,1096
4120358,3823200.0,1510
4120408,2892000.0,1263
4120507,7714200.0,3038
4120606,41749200.0,15314
4120655,3209400.0,1302
4120705,6427200.0,2475
4120804,14616000.0,5997
4120853,1563000.0,728
4120903,26610000.0,9372
4121000,9983400.0,3840
4121109,3830400.0,1533
4121208,15010800.0,6214
4121257,3007200.0,1182
4121307,3182400.0,1251
4121356,2062200.0,816
4121406,11680200.0,4787
4121505,14227200.0,4961
4121604,4315200.0,1782
4121703,23743200.0,8351
4121752,6658800.0,2343
4121802,8538000.0,3365
4121901,13045200.0,4565
4122008,10279200.0,4422
4122107,2340000.0,962
4122156,16033800.0,5900
4122172,4360200.0,1473
4122206,32398800.0,10789
4122305,17702400.0,7138
4122404,39543600.0,15516
4122503,9370200.0,3625
4122602,5598000.0,2299
4122651,4887000.0,1880
4122701,5056200.0,2077
4122800,2488800.0,1041
4122909,3981600.0,1576
4123006,8953800.0,3479
4123105,3231000.0,1161
4123204,3053400.0,1167
4123303,7562400.0,2939
4123402,7641000.0,3293
4123501,16002000.0,6612
4123600,1249800.0,511
4123709,6040200.0,2555
4123808,7648800.0,3007
4123824,2709000.0,1126
4123857,10650600.0,3794
4123907,9471600.0,3401
4123956,2871000.0,1088
4124020,9033600.0,3529
4124053,17142600.0,7099
4124004,4226400.0,1697
4124103,32811600.0,12195
4124202,2014200.0,787
4124301,1706400.0,670
4124400,14532000.0,5709
4124509,3601800.0,1506
4124608,5380800.0,1993
4124707,9886200.0,3924
4124806,6481800.0,2660
4124905,5161800.0,1864
4125001,8600400.0,3347
4125100,12261600.0,5220
4125209,5585400.0,2367
4125308,3327000.0,1362
4125357,4641000.0,2008
4125407,4875600.0,1880
4125456,2951400.0,1157
4125506,214728600.0,64014
4125605,32635800.0,12577
4125704,19159200.0,7631
4125753,4726800.0,1797
4125803,6609600.0,2550
4125902,1801800.0,743
4126009,7478400.0,2808
4126108,3713400.0,1506
4126207,6066000.0,2270
4126256,70197600.0,27523
4126272,4584000.0,1765
4126306,14259600.0,5187
4126355,2344200.0,1029
4126405,4168800.0,1712
4126504,11242800.0,4463
4126603,14524800.0,5784
4126652,2131200.0,860
4126678,8262000.0,3136
4126702,3724200.0,1486
4126801,10736400.0,4301
4126900,4926600.0,1970
4127007,9477600.0,3362
4127106,43261800.0,16243
4127205,9921000.0,4322
4127304,12047400.0,4711
4127403,12585000.0,5201
4127502,19106400.0,6239
4127601,15957000.0,5663
4127700,76965000.0,29318
4127809,6361800.0,2445
4127858,9397800.0,3425
4127882,6543000.0,2215
4127908,6154800.0,2575
4127957,5379600.0,2226
4127965,12278400.0,4626
4128005,16690200.0,6507
4128104,72543000.0,27533
4128203,40937400.0,14941
4128302,1579800.0,677
4128401,8632200.0,3357
4128534,8230800.0,2908
4128559,6004800.0,2435
4128609,4929000.0,1992
4128658,3315000.0,1297
4128708,4575600.0,1779
4128500,15718200.0,5996
4128807,4482600.0,1906
4314753,689400.0,343
4315172,759000.0,340
4315313,836400.0,346
4316501,1990800.0,885
4318440,1108200.0,534
4321634,813600.0,414
4322186,823800.0,350
4322350,253800.0,126
4323358,661200.0,312
4323408,1525800.0,694
4323606,499200.0,228
4323770,599400.0,284
4313086,698400.0,348
4115358,2881800.0,1288
4125555,1033200.0,437
3500105,17732400.0,7611
3500204,3381000.0,1367
3500303,24566400.0,9129
3500402,5081400.0,2189
3500501,12404400.0,5332
3500550,4875000.0,1834
3500600,2239200.0,1005
3500709,24074400.0,9539
3500758,3888600.0,1619
3500808,2951400.0,1186
3500907,2697000.0,1024
3501004,11524200.0,4424
3501103,2881200.0,1162
3501152,11789400.0,4625
3501202,2418600.0,1020
3501301,18792600.0,7040
3501400,2761800.0,1008
3501509,2323800.0,877
3501608,125446200.0,44301
3501707,20995800.0,8273
3501806,4425000.0,1792
3501905,32541000.0,13473
3502002,2966400.0,1128
3502101,36271200.0,13533
3502200,16381800.0,6476
3502309,6085800.0,2205
3502408,3280200.0,1343
3502507,25980600.0,10692
3502606,3492600.0,1294
3502705,23238000.0,8272
3502754,16766400.0,6442
3502804,124566000.0,42320
3502903,25801800.0,10253
3503000,3882000.0,1449
3503109,4648800.0,1837
3503158,2255400.0,858
3503208,134891400.0,45523
3503307,81625800.0,28508
3503356,1559400.0,585
3503406,5745000.0,2279
3503505,3712800.0,1293
3503604,6949200.0,2651
3503703,4787400.0,1918
3503802,33099600.0,13102
3503901,72798000.0,25337
3503950,1582800.0,653
3504008,64451400.0,23728
3504107,109522200.0,39166
3504206,8931000.0,3918
3504305,3775800.0,1410
3504404,9200400.0,3083
3504503,60984600.0,21704
3504602,13486800.0,5805
3504701,1010400.0,350
3504800,6496800.0,2787
3504909,9189600.0,3290
3505005,2959200.0,1137
3505104,6030000.0,2241
3505203,19039200.0,7675
3505302,21537600.0,8576
3505351,6701400.0,2335
3505401,7833600.0,2707
3505500,74896800.0,27126
3505609,25175400.0,8908
3505708,219346800.0,66676
3505807,11100000.0,4687
3505906,38922600.0,14389
3506003,238311000.0,66036
3506102,48834000.0,17992
3506201,1829400.0,670
3506300,7986000.0,3009
3506359,61709400.0,21970
3506409,4680600.0,1949
3506508,72918600.0,27442
3506607,28212600.0,9924
3506706,10428000.0,3665
3506805,7510200.0,2986
3506904,7908600.0,3103
3507001,41229600.0,15871
3507100,20205600.0,7414
3507159,3798600.0,1360
3507209,646200.0,260
3507308,3650400.0,1316
3507407,10153800.0,4059
3507456,1932600.0,749
3507506,86601600.0,30549
3507605,117000000.0,40117
3507704,4549200.0,1666
3507753,2485800.0,917
3507803,17533200.0,7065
3507902,14010600.0,5763
3508009,19570800.0,6726
3508108,15175200.0,5544
3508207,3282600.0,1210
3508306,3580200.0,1401
3508405,31693800.0,12719
3508504,63159600.0,23203
3508603,26082600.0,9408
3508702,15051000.0,5502
3508801,10561800.0,4213
3508900,2449800.0,984
3509007,63018600.0,23922
3509106,4375800.0,1506
3509205,71518200.0,23900
3509254,25668000.0,9358
3509304,6865800.0,2646
3509403,18530400.0,6843
3509452,5358600.0,2130
3509502,730939800.0,137993
2100055,117121800.0,34973
2100105,10916400.0,3208
2100154,18883800.0,5561
2100204,32114400.0,9155
2100303,29641200.0,8987
2100402,8798400.0,2623
2100436,31564200.0,9539
2100477,33870600.0,10044
2100501,11911800.0,3978
2100550,9683400.0,2973
2100600,41440800.0,13180
2100709,32000400.0,9337
2100808,24609600.0,7011
2100832,25533000.0,7409
2100873,12063600.0,3589
2100907,54294000.0,16523
2100956,36807600.0,10796
2101004,35122800.0,10594
2101103,14673600.0,4322
2101202,123905400.0,32771
2101251,21412800.0,6495
2101301,22860600.0,6808
2101350,6954000.0,2137
2101400,101686800.0,29571
2101509,25294800.0,7347
2101608,100482000.0,29427
2101707,88683000.0,24146
2101772,15366600.0,4364
2101731,9711600.0,3155
2101806,7445400.0,2186
2101905,26710800.0,8262
2101939,7051200.0,2268
2101970,10911000.0,3330
2102002,39636600.0,12216
2102036,36828600.0,10487
2102077,17124000.0,5003
2102101,46302000.0,12921
2102150,12092400.0,3865
2102200,38085600.0,11423
2102309,30154800.0,9146
2102325,67359600.0,20698
2102358,18013200.0,5136
2102374,13241400.0,3937
2102408,13334400.0,4134
2102507,23553600.0,6927
2102556,14537400.0,4730
2102606,27604200.0,8490
2102705,23428800.0,6777
2102754,15887400.0,4592
2102804,29348400.0,9121
2102903,36112800.0,10520
2103000,191776800.0,48740
2103109,13863000.0,4244
2103125,12631800.0,3588
2103158,13452600.0,4073
2103174,21168600.0,6462
2103208,108549600.0,28364
2103257,18660000.0,5525
2103307,141855000.0,37744
2103406,57205200.0,16098
2103505,52030200.0,14568
2103554,18277800.0,5622
2103604,74862600.0,22695
2103703,48222600.0,13602
2103752,16146000.0,4966
2103802,32301000.0,9416
2103901,14541600.0,4467
2104008,23279400.0,7208
2104057,38997600.0,12742
2104073,10258200.0,3344
2104081,13765200.0,4248
2104099,21481200.0,6641
2104107,17982000.0,5396
2104206,20760000.0,6366
2104305,12386400.0,3747
2104404,22989000.0,6674
2104503,12873600.0,4107
2104552,21486000.0,6745
2104602,18880200.0,5739
2104628,8973600.0,2972
2104651,12374400.0,3943
2104677,32083200.0,9198
2104701,8491200.0,2720
2104800,93274800.0,25721
2104909,16274400.0,4957
2105005,36151800.0,10793
2105104,33988200.0,9779
2105153,18343200.0,5393
2105203,14014200.0,4290
2105302,269307000.0,70508
2105351,16320000.0,5094
2105401,81306000.0,22819
2105427,32230800.0,9311
2105450,11730600.0,3569
2105476,18124800.0,5930
2105500,33162000.0,10162
2105609,19080600.0,5902
2105658,7600200.0,2444
2105708,59496600.0,17333
2105807,13321800.0,4118
2105948,11411400.0,3753
2105906,21401400.0,6159
2105922,14356800.0,4439
2105963,13828200.0,4667
2105989,9569400.0,3094
2106003,16013400.0,5028
2106102,13578600.0,4010
2106201,12103200.0,3576
2106300,18141600.0,5916
2106326,24225000.0,7624
2106359,9750000.0,3176
2106375,11988600.0,3823
2106409,25894200.0,7272
2106508,31670400.0,8952
2106607,39034800.0,11648
2106631,12345000.0,3592
2106672,9610200.0,2908
2106706,26560200.0,8021
2106755,25820400.0,7462
2106805,20920800.0,6227
2106904,37489800.0,10109
2107001,12723000.0,3804
2107100,24732600.0,7478
3509601,58615200.0,21920
3509700,36192000.0,14664
3509809,4207200.0,1569
3509908,11958600.0,4660
3509957,4563600.0,1634
3510005,20732400.0,8209
3510104,1985400.0,807
3510153,4089600.0,1539
3510203,43747200.0,14626
3510302,17701200.0,6709
3510401,33624600.0,11992
3510500,113568600.0,37881
3510609,342931200.0,86106
3510708,9216600.0,3717
3510807,17746800.0,6510
3510906,2143800.0,869
3511003,15262200.0,5910
3511102,68311800.0,26226
3511201,4632000.0,1873
3511300,6433200.0,2752
3511409,13809600.0,5358
3511508,23638200.0,9911
3511607,12075600.0,5054
3511706,11403000.0,4290
3557204,9552600.0,3523
3511904,5152800.0,1958
3512001,12009000.0,4588
3512100,5977800.0,2210
3512209,22761600.0,8323
3512308,11792400.0,4570
3512407,14337600.0,5583
3512506,4017600.0,1607
3512605,3850800.0,1515
3512704,2496600.0,959
3512803,38587200.0,15005
3512902,6594000.0,2519
3513009,185273400.0,59461
3513108,22761000.0,8546
3513207,5866800.0,2351
3513306,1592400.0,657
3513405,55747800.0,20057
3513504,93669000.0,30622
3513603,22231800.0,8058
3513702,17733000.0,7208
3513801,317887800.0,83134
3513850,1144800.0,462
3513900,8386200.0,3494
3514007,5803200.0,2170
3514106,18540000.0,6983
3514205,1608000.0,632
3514304,5452800.0,2071
3514403,26201400.0,10621
3514502,8317200.0,3363
3514601,6082800.0,2390
3514700,5509200.0,2015
3514809,14257200.0,5108
3514908,13607400.0,5080
3514924,1990800.0,759
3514957,1331400.0,558
3515004,235632000.0,65904
3515103,67919400.0,22416
3515129,2330400.0,921
3515152,16483800.0,6618
3515186,22429200.0,9178
3515194,3193800.0,1300
3557303,5748600.0,2292
3515202,5109600.0,2081
3515350,8612400.0,2992
3515400,11241600.0,4351
3515608,3361200.0,1426
3515509,46713600.0,17880
3515657,1228800.0,478
3515707,150781800.0,46707
3515806,1143600.0,451
3515905,1972800.0,800
3516002,7429800.0,2725
3516101,2403000.0,868
3516200,236836200.0,69960
3516309,162111600.0,47387
3516408,115300200.0,36953
3516507,1547400.0,661
3516606,3955800.0,1606
3516705,30897600.0,11380
3516804,2830800.0,1120
3516853,2823600.0,1096
3516903,7567800.0,3113
3517000,7171200.0,2645
3517109,3550800.0,1406
3517208,8052600.0,3129
3517307,4790400.0,1725
3517406,28659000.0,10566
3517505,12480600.0,5278
3517604,17336400.0,6561
3517703,14695200.0,5306
3517802,5798400.0,2297
3517901,8677800.0,3132
2107209,14503800.0,4369
2107258,6446400.0,2110
2107308,5880600.0,1740
2107357,19762200.0,6049
2107407,25825200.0,7409
2107456,19308000.0,5559
2107506,141135600.0,37913
2107605,27678600.0,8020
2107704,29289000.0,8164
2107803,39093600.0,11572
2107902,22576200.0,7175
2108009,26215200.0,7367
2108058,22857000.0,7045
2108108,28354200.0,8186
2108207,41963400.0,13916
2108256,32486400.0,9354
2108306,44716800.0,12435
2108405,16270800.0,4937
2108454,33450600.0,8973
2108504,34578600.0,11009
2108603,109855800.0,30597
2108702,28368000.0,8707
2108801,22231800.0,6603
2108900,22212600.0,6848
2109007,25551000.0,9177
2109056,9510000.0,2720
2109106,47010600.0,15500
2109205,16055400.0,4875
2109239,7740000.0,2416
2109270,27857400.0,7725
2109304,12680400.0,4189
2109403,19031400.0,5619
2109452,41427000.0,11813
2109502,25761600.0,8134
2109551,9281400.0,3051
2109601,44966400.0,14049
2109700,6556200.0,2098
2109759,8386200.0,2767
2109809,45177000.0,12852
2109908,99810000.0,29118
2110005,80045400.0,21663
2110039,28336800.0,8522
2110104,34881000.0,10300
2110203,43077600.0,12396
2110237,11731200.0,3514
2110278,16843200.0,5088
2110302,21136200.0,6295
2110401,23527200.0,7385
2110500,50566200.0,14504
2110609,38115600.0,11260
2110658,10615800.0,3011
2110708,44023200.0,14315
2110807,5804400.0,1823
2110856,11574000.0,3326
2110906,16894200.0,4782
2111003,26284800.0,7642
2111029,15431400.0,4969
2111052,12564000.0,4332
2111078,23521200.0,6714
2111102,31408800.0,9640
2111201,249887400.0,57819
2111250,9761400.0,3014
2111300,1119480000.0,118164
2111409,27597000.0,8091
2111508,51528000.0,14489
2111532,13104600.0,4347
2111573,5691000.0,2014
2111607,21004200.0,6826
2111631,8197800.0,2561
2111672,7956600.0,2458
2111706,31680000.0,8821
2111722,10239600.0,3210
2111748,14425200.0,4268
2111763,20949600.0,6244
2111789,18297000.0,4975
2111805,22918800.0,7399
2111904,13823400.0,4327
2111953,6895200.0,2149
2112001,9826200.0,3079
2112100,36275400.0,10473
2112209,207093000.0,49213
2112233,27342000.0,8297
2112274,9063600.0,2681
2112308,40449600.0,13039
2112407,47774400.0,13830
2112456,30137400.0,8257
2112506,73221600.0,20464
2112605,40340400.0,11962
2112704,56115000.0,15979
2112803,60853200.0,17847
2112852,10957200.0,3725
2112902,41274000.0,11977
2113009,41431800.0,12232
2114007,54382800.0,16912
3515301,1705800.0,708
3100104,5265000.0,2147
3100203,17589000.0,7069
3100302,11631000.0,4343
3100401,4069200.0,1381
3100500,8977200.0,3206
3100609,17779200.0,5404
3100708,1699800.0,594
3100807,3375000.0,1311
3100906,22873800.0,7515
3101003,15307800.0,4727
3101102,24352800.0,8675
3101201,4676400.0,1925
3101300,2215200.0,843
3101409,2163000.0,913
3101508,27884400.0,9687
3101607,58703400.0,22091
3101631,5834400.0,2232
3101706,45787800.0,14359
3101805,8166000.0,2898
3101904,15494400.0,6249
3102001,12222000.0,4830
