ano,sigla_uf,vagas,id_municipio_tse
2008,MG,9,51659
2008,MG,9,51675
2008,MG,9,51691
2008,MG,9,51713
2008,MG,9,51730
2008,MG,9,51756
2008,MG,9,51772
2008,MG,9,40681
2008,MG,9,51799
2008,MG,9,51810
2008,MG,9,51977
2008,MG,9,51993
2008,MG,9,52019
2008,MG,9,52035
2008,MG,9,52051
2008,MG,9,52078
2008,MG,9,41521
2008,MG,9,52094
2008,MG,9,52116
2008,MG,9,52132
2008,MG,9,53074
2008,MG,9,53090
2008,MG,9,40800
2008,MG,9,40827
2008,MG,9,40843
2008,MG,9,53112
2008,MG,9,53139
2008,MG,9,53155
2008,MG,9,53171
2008,MG,9,53198
2008,MG,9,53210
2008,MG,9,53236
2008,MG,9,53252
2008,MG,9,53279
2008,MG,9,53295
2008,MG,9,53317
2008,MG,9,53350
2008,MG,9,53333
2008,MG,9,53376
2008,MG,9,53392
2008,MG,9,42382
2008,MG,9,53414
2008,MG,13,53430
2008,MG,9,42404
2008,MG,9,53457
2008,MG,9,53473
2008,MG,9,53511
2008,MG,9,53490
2008,MG,9,53538
2008,MG,9,53554
2008,MG,9,52159
2008,MG,9,52175
2008,MG,9,41548
2008,MG,9,52191
2008,MG,10,52213
2008,MG,9,52230
2008,MG,9,52256
2008,MG,9,52272
2008,MG,9,41564
2008,MG,9,52299
2008,MG,9,52310
2008,MG,9,41580
2008,MG,9,52337
2008,MG,9,52353
2008,MG,9,52370
2008,MG,9,45098
2008,MG,9,52396
2008,MG,9,52418
2008,MG,9,41629
2008,MG,9,41645
2008,MG,9,40789
2008,MG,9,52590
2008,MG,9,52612
2008,MG,9,52639
2008,MG,9,52655
2008,MG,9,52671
2008,MG,9,52698
2008,MG,9,52710
2008,MG,9,52434
2008,MG,9,40703
2008,MG,9,52450
2008,MG,9,52477
2008,MG,9,41602
2008,MG,10,52493
2008,MG,9,40720
2008,MG,9,40746
2008,MG,9,52515
2008,MG,9,40762
2008,MG,9,52531
2008,MG,9,52558
2008,MG,9,52574
2008,MG,9,52736
2008,MG,9,52752
2008,MG,9,52779
2008,MG,9,52817
2008,MG,9,52795
2008,MG,9,52833
2008,MG,9,52850
2008,MG,9,52876
2008,MG,9,42340
2008,MG,9,42366
2008,MG,9,52892
2008,MG,9,52914
2008,MG,10,52930
2008,MG,9,52957
2008,MG,9,52973
2008,MG,9,53031
2008,MG,9,52990
2008,MG,9,53015
2008,MG,9,53058
2008,MG,9,53570
2008,MG,9,53597
2008,MG,9,42420
2008,MG,9,53619
2008,MG,9,53635
2008,MG,9,53651
2008,MG,9,53678
2008,MG,9,53694
2008,MG,11,53716
2008,MG,10,53732
2008,MG,9,53759
2008,MG,9,53775
2008,MG,9,53791
2008,MG,9,42587
2008,MG,9,53813
2008,MG,9,53830
2008,MG,10,53856
2008,MG,9,41157
2008,MG,10,53872
2008,MG,9,53899
2008,MG,9,53910
2008,MG,11,53937
2008,MG,9,53953
2008,MG,9,40860
2008,MG,9,53996
2008,MG,14,54011
2008,MG,21,54038
2008,MG,10,53970
2008,MG,9,54054
2008,MG,10,54070
2008,MG,9,42447
2008,MG,9,42463
2008,MG,9,40886
2008,MG,9,54097
2008,MG,9,40908
2008,MG,9,54119
2008,MG,9,42480
2008,MG,11,54135
2008,MG,9,42501
2008,MG,9,54178
2008,MG,9,54194
2008,MG,9,42528
2008,MG,9,42544
2008,MG,9,42560
2008,MG,9,54232
2008,MG,10,54259
2008,MG,9,54291
2008,MG,9,54330
2008,MG,9,54372
2008,MG,9,54399
2008,MG,9,54356
2008,MG,9,54410
2008,MG,10,54275
2008,MG,9,54437
2008,MG,9,54151
2008,MG,9,54216
2008,MG,9,40118
2008,MG,9,40134
2008,MG,9,40177
2008,MG,9,40193
2020,PR,9,74144
2020,PR,9,75140
2020,PR,9,79812
2020,PR,9,74594
2020,PR,9,75167
2020,PR,9,74616
2020,PR,9,74160
2020,PR,9,74632
2020,PR,9,74187
2020,PR,9,74659
2020,PR,9,79855
2020,PR,9,74209
2020,PR,9,74675
2020,PR,9,74691
2020,PR,10,74713
2020,PR,9,74730
2020,PR,9,74756
2020,PR,9,75183
2020,PR,11,74772
2020,PR,9,74780
2020,PR,9,76619
2020,PR,9,74489
2020,PR,9,74047
2020,PR,9,76635
2020,PR,19,76678
2020,PR,9,84590
2020,PR,9,76716
2020,PR,9,74918
2020,PR,21,74934
2020,PR,13,74950
2020,PR,9,74977
2020,PR,9,74993
2020,PR,9,75019
2020,PR,9,75035
2020,PR,10,75051
2020,PR,9,75078
2020,PR,9,75094
2020,PR,9,75191
2020,PR,11,75230
2020,PR,13,75256
2020,PR,9,75280
2020,PR,11,75337
2020,PR,9,74241
2020,PR,11,75299
2020,PR,9,75310
2020,PR,9,75264
2020,PR,9,75396
2020,PR,9,74268
2020,PR,11,75418
2020,PR,9,84654
2020,PR,9,74942
2020,PR,9,75450
2020,PR,9,75477
2020,PR,9,74284
2020,PR,9,74306
2020,PR,13,74322
2020,PR,9,75345
2020,PR,9,74349
2020,PR,9,75531
2020,PR,9,75574
2020,PR,9,75612
2020,PR,9,75361
2020,PR,9,79774
2020,PR,9,77399
2020,PR,9,77437
2020,PR,19,77453
2020,PR,10,77496
2020,PR,9,74624
2020,PR,9,77534
2020,PR,9,75795
2020,PR,9,75817
2020,PR,9,75850
2020,PR,9,74365
2020,PR,9,75892
2020,PR,9,74020
2020,PR,9,75914
2020,PR,9,75957
2020,PR,9,74381
2020,PR,9,75442
2020,PR,9,75990
2020,PR,9,79618
2020,PR,9,76031
2020,PR,9,74403
2020,PR,10,76074
2020,PR,9,76112
2020,PR,9,75000
2020,PR,9,76155
2020,PR,11,74446
2020,PR,9,76198
2020,PR,9,76210
2020,PR,9,74462
2020,PR,9,76252
2020,PR,9,76295
2020,PR,13,76333
2020,PR,9,76350
2020,PR,9,76392
2020,PR,9,76430
2020,PR,9,76473
2020,PR,9,76490
2020,PR,9,76538
2020,PR,9,76570
2020,PR,9,74985
2020,PR,9,75744
2020,PR,9,78310
2020,PR,9,78352
2020,PR,9,78395
2020,PR,9,78417
2020,PR,9,78450
2020,PR,9,79715
2020,PR,9,76759
2020,PR,9,76791
2020,PR,11,75116
2020,PR,9,76813
2020,PR,9,76856
2020,PR,9,76872
2020,PR,9,74330
2020,PR,15,76910
2020,PR,9,74500
2020,PR,9,76953
2020,PR,9,75485
2020,PR,11,76996
2020,PR,9,74527
2020,PR,9,74543
2020,PR,9,74560
2020,PR,9,77038
2020,PR,9,77054
2020,PR,11,77097
2020,PR,9,77135
2020,PR,9,77151
2020,PR,9,79650
2020,PR,9,77194
2020,PR,9,77216
2020,PR,9,75027
2020,PR,9,74586
2020,PR,9,77259
2020,PR,9,79952
2020,PR,9,74608
2020,PR,9,75760
2020,PR,9,74420
2020,PR,9,77291
2020,PR,9,74063
2020,PR,9,77313
2020,PR,9,77356
2020,PR,9,79251
2020,PR,9,79294
2020,PR,9,79871
2020,PR,9,74888
2020,PR,9,79316
2020,PR,9,84530
2020,PR,10,79359
2020,PR,9,77577
2020,PR,9,75507
2020,PR,9,79693
2020,PR,9,77593
2020,PR,17,75043
2020,PR,9,74640
2020,PR,13,77658
2020,PR,13,77690
2020,PR,13,77712
2020,PR,9,77755
2020,PR,19,77771
2020,PR,11,75523
2020,PR,9,77810
2020,PR,9,75540
2020,PR,9,77852
2020,PR,9,77895
2020,PR,13,77917
2020,PR,9,75582
2020,PR,9,77933
2020,PR,9,74683
2020,PR,9,77976
2020,PR,9,78018
2020,PR,9,74705
2020,PR,9,78034
2020,PR,9,78077
2020,PR,11,78115
2020,PR,9,78158
2020,PR,9,78174
2020,PR,9,74748
2020,PR,9,75620
2020,PR,11,78212
2020,PR,10,78255
2020,PR,9,78298
2020,PR,13,79375
2020,PR,9,79413
2020,PR,9,74900
2020,PR,9,79898
2020,PR,9,79456
2020,PR,9,74969
2020,PR,9,79499
2020,PR,9,78492
2020,PR,9,74764
2020,PR,9,78530
2020,PR,9,74829
2020,PR,9,74080
2020,PR,9,78557
2020,PR,9,78611
2020,PR,9,78638
2020,PR,11,78573
2020,PR,9,78670
2020,PR,9,78719
2020,PR,9,78735
2020,PR,9,78778
2020,PR,9,78794
2020,PR,9,79995
2020,PR,9,78832
2020,PR,9,84719
2020,PR,21,78859
2020,PR,9,74845
2020,PR,9,78891
2020,PR,9,78913
2020,PR,9,78956
2020,PR,9,78972
2020,PR,10,84611
2020,PR,11,79014
2020,PR,9,75647
2020,PR,9,79057
2020,PR,9,75787
2020,PR,9,79090
2020,PR,9,79111
2020,PR,9,79731
2020,PR,13,79154
2020,PR,9,79197
2020,PR,9,79219
2020,PR,38,75353
2020,PR,9,74012
2020,PR,9,74039
2020,PR,9,74055
2020,PR,15,74071
2020,PR,9,74799
2020,PR,11,74810
2020,PR,11,75205
2020,PR,13,74837
2020,PR,11,74853
2020,PR,9,74225
2020,PR,9,84514
2020,PR,9,74870
2020,PR,9,74896
2020,PR,11,75221
2020,PR,13,75655
2020,PR,9,75671
2020,PR,9,74004
2020,PR,9,75698
2020,PR,9,75388
2020,PR,9,79596
2020,PR,11,75710
2020,PR,9,75736
2020,PR,9,75426
2020,PR,9,75752
2020,PR,9,74926
2020,PR,9,74098
2020,PR,9,74110
2020,PR,9,79510
2020,PR,9,74136
2020,PR,9,74152
2020,PR,9,74179
2020,PR,9,74101
2020,PR,9,74195
2020,PR,9,74128
2020,PR,11,74217
2020,PR,9,74233
2020,PR,11,74250
2020,PR,15,74276
2020,PR,9,74292
2020,PR,9,75108
2020,PR,9,74314
2020,PR,11,74357
2020,PR,9,75086
2020,PR,9,74373
2020,PR,11,74390
2020,PR,9,74411
2020,PR,9,74438
2020,PR,13,74454
2020,PR,9,74470
2020,PR,9,74519
2020,PR,9,74497
2020,PR,9,75124
2020,PR,9,74535
2020,PR,9,74551
2020,PR,9,74578
2020,PR,9,75930
2020,PR,11,75973
2020,PR,9,76015
2020,PR,9,76058
2020,PR,9,76090
2020,PR,9,76139
2020,PR,9,76171
2020,PR,9,76236
2020,PR,9,76279
2020,PR,9,76317
2020,PR,9,76376
2020,PR,9,76414
2020,PR,9,76457
2020,PR,9,76511
2020,PR,9,76554
2020,PR,13,76597
2020,PR,9,76651
2020,PR,9,76694
2020,PR,9,76732
2020,PR,9,76775
2020,PR,13,76830
2020,PR,9,76899
2020,PR,9,76937
2020,PR,9,76970
2020,PR,9,77011
2020,PR,9,77070
2020,PR,9,77119
2020,PR,9,77178
2020,PR,9,77232
2020,PR,11,77275
2020,PR,9,77330
2020,PR,9,77372
2020,PR,9,77410
2020,PR,9,77470
2020,PR,11,77518
2020,PR,9,77550
2020,PR,9,77615
2020,PR,9,77631
2020,PR,9,77674
2020,PR,9,77739
2020,PR,9,77798
2020,PR,9,74667
2020,PR,9,74721
2020,PR,9,74802
2020,PR,9,74861
2020,PR,9,75060
2020,PR,17,75132
2020,PR,9,75159
2020,PR,9,75175
2020,PR,9,75213
2020,PR,9,75248
2020,PR,9,75272
2020,PR,9,75302
2020,PR,9,75329
2020,PR,9,75370
2020,PR,9,75400
2020,PR,9,75434
2020,PR,9,75469
2020,PR,9,75493
2020,PR,9,75515
2020,PR,9,75558
2020,PR,9,75566
2020,PR,9,75590
2020,PR,9,75604
2020,PR,15,75639
2020,PR,9,75663
2020,PR,9,75779
2020,PR,9,75809
2020,PR,21,75833
2020,PR,13,75876
2020,PR,9,77836
2020,PR,9,77879
2020,PR,9,77950
2020,PR,9,77992
2020,PR,9,78050
2020,PR,9,78093
2020,PR,9,78131
2020,PR,9,78190
2020,PR,9,78239
2020,PR,9,78271
2020,PR,9,78336
2020,PR,9,78379
2020,PR,9,78433
2020,PR,9,78476
2020,PR,9,78514
2020,PR,9,78590
2020,PR,9,78654
2020,PR,9,78697
2020,PR,9,78751
2020,PR,9,78816
2020,PR,9,78875
2020,PR,9,78930
2020,PR,9,78999
2020,PR,9,79030
2020,PR,9,79073
2020,PR,9,79138
2020,PR,9,79170
2020,PR,9,79235
2020,PR,19,79278
2020,PR,9,79332
2020,PR,9,79391
2020,PR,9,79430
2020,PR,9,79472
2020,PR,13,79537
2020,PR,13,79553
2020,PR,9,79570
2020,PR,11,79634
2020,PR,9,79677
2020,PR,9,79758
2020,PR,9,79790
2020,PR,9,79839
2020,PR,9,79910
2020,PR,9,79936
2020,PR,9,79979
2020,PR,9,84557
2020,PR,9,84573
2020,PR,9,84638
2020,PR,9,84670
2020,PR,9,84697
2020,SP,19,65471
2020,SP,15,65498
2020,SP,17,65510
2020,SP,10,65536
2020,SP,9,61948
2020,SP,9,65552
2020,SP,11,63410
2020,SP,9,63436
2020,SP,11,63452
2020,SP,13,65650
2020,SP,11,65676
2020,SP,9,65714
2020,SP,9,65757
2020,SP,13,65790
2020,SP,13,65838
2020,SP,13,65870
2020,SP,9,65919
2020,SP,13,65951
2020,SP,10,65978
2020,SP,13,66010
2020,SP,11,66052
2020,SP,9,66095
2020,SP,9,66133
2020,SP,9,66150
2020,SP,9,62324
2020,SP,19,66192
2020,SP,11,66230
2020,SP,11,66257
2020,SP,11,66290
2020,SP,9,66338
2020,SP,12,66370
2020,SP,9,66419
2020,SP,17,66451
2020,SP,9,62022
2020,SP,11,66494
2020,SP,9,66532
2020,SP,9,66575
2020,SP,9,66591
2020,SP,9,66630
2020,SP,9,66672
2020,SP,13,66710
2020,SP,9,66753
2020,SP,9,61867
2020,SP,9,64475
2020,SP,11,64491
2020,SP,9,64513
2020,SP,11,66850
2020,SP,23,66893
2020,SP,9,66931
2020,SP,9,61964
2020,SP,9,66974
2020,SP,11,66990
2020,SP,9,67032
2020,SP,10,67075
2020,SP,9,67091
2020,SP,23,67130
2020,SP,17,67172
2020,SP,9,67199
2020,SP,13,67237
2020,SP,13,67270
2020,SP,11,67318
2020,SP,9,67334
2020,SP,15,67377
2020,SP,9,67393
2020,SP,9,61069
2020,SP,9,67431
2020,SP,9,62340
2020,SP,9,67474
2020,SP,9,67512
2020,SP,9,67539
2020,SP,9,61980
2020,SP,9,61425
2020,SP,9,62367
2020,SP,9,67610
2020,SP,9,67652
2020,SP,9,67679
2020,SP,9,61409
2020,SP,13,67717
2020,SP,9,67733
2020,SP,9,67776
2020,SP,9,67814
2020,SP,9,67857
2020,SP,21,67890
2020,SP,9,65579
2020,SP,9,65595
2020,SP,9,65617
2020,SP,9,62383
2020,SP,9,67997
2020,SP,9,68012
2020,SP,9,68055
2020,SP,9,68098
2020,SP,13,68110
2020,SP,9,68152
2020,SP,9,68195
2020,SP,9,68233
2020,SP,9,61824
2020,SP,9,68276
2020,SP,9,68292
2020,SP,9,62405
2020,SP,9,68330
2020,SP,9,68373
2020,SP,9,68390
2020,SP,9,68438
2020,SP,9,61247
2020,SP,13,68470
2020,SP,9,68519
2020,SP,15,68535
2020,SP,13,68578
2020,SP,11,68616
2020,SP,9,68632
2020,SP,9,68691
2020,SP,11,68730
2020,SP,11,68772
2020,SP,9,68810
2020,SP,11,68853
2020,SP,10,68870
2020,SP,9,68896
2020,SP,9,68934
2020,SP,17,68977
2020,SP,11,69019
2020,SP,13,69051
2020,SP,9,61808
2020,SP,9,69094
2020,SP,9,69116
2020,SP,9,66796
2020,SP,13,66818
2020,SP,9,62120
2020,SP,9,69191
2020,SP,9,62146
2020,SP,9,69230
2020,SP,9,69256
2020,SP,13,69299
2020,SP,13,69337
2020,SP,9,62162
2020,SP,9,69353
2020,SP,9,69396
2020,SP,9,69418
2020,SP,11,69450
2020,SP,9,69493
2020,SP,9,69515
2020,SP,9,69558
2020,SP,9,69590
2020,SP,9,69639
2020,SP,9,69655
2020,SP,9,62421
2020,SP,9,61700
2020,SP,22,69698
2020,SP,9,69736
2020,SP,9,69752
2020,SP,19,69795
2020,SP,13,69833
2020,SP,55,71072
2020,SP,9,61018
2020,SP,9,61034
2020,SP,13,61050
2020,SP,9,61077
2020,SP,9,61093
2020,SP,9,70190
2020,SP,9,61115
2020,SP,9,61174
2020,SP,11,61190
2020,SP,9,61212
2020,SP,9,61220
2020,SP,9,61239
2020,SP,9,61255
2020,SP,9,61271
2020,SP,9,61298
2020,SP,19,61310
2020,SP,13,61336
2020,SP,9,61352
2020,SP,12,61379
2020,SP,9,61395
2020,SP,15,61417
2020,SP,9,61433
2020,SP,9,61450
2020,SP,9,61476
2020,SP,9,61492
2020,SP,9,61514
2020,SP,11,61530
2020,SP,11,61263
2020,SP,15,61557
2020,SP,9,61590
2020,SP,18,61638
2020,SP,11,61654
2020,SP,9,61670
2020,SP,9,61697
2020,SP,9,61719
2020,SP,9,61735
2020,SP,9,61522
2020,SP,11,61816
2020,SP,9,61859
2020,SP,9,61875
2020,SP,9,61930
2020,SP,9,61956
2020,SP,9,61999
2020,SP,9,62030
2020,SP,13,62057
2020,SP,9,61360
2020,SP,9,62073
2020,SP,17,62090
2020,SP,21,62138
2020,SP,15,62170
2020,SP,11,62219
2020,SP,9,62251
2020,SP,9,62332
2020,SP,9,62359
2020,SP,13,62391
2020,SP,9,61786
2020,SP,9,62430
2020,SP,9,62456
2020,SP,9,61026
2020,SP,11,62499
2020,SP,9,62553
2020,SP,11,62570
2020,SP,11,62618
2020,SP,9,62650
2020,SP,9,62693
2020,SP,10,62715
2020,SP,9,62758
2020,SP,11,62774
2020,SP,10,62812
2020,SP,15,62855
2020,SP,9,61484
2020,SP,9,62898
2020,SP,9,61506
2020,SP,13,62936
2020,SP,9,62979
2020,SP,9,62995
2020,SP,9,62103
2020,SP,9,63037
2020,SP,9,61344
2020,SP,11,63070
2020,SP,15,63118
2020,SP,17,63134
2020,SP,11,63177
2020,SP,11,63215
2020,SP,13,63231
2020,SP,9,63274
2020,SP,13,63312
2020,SP,11,63355
2020,SP,9,63371
2020,SP,13,61131
2020,SP,9,61581
2020,SP,9,61158
2020,SP,9,63479
2020,SP,9,63517
2020,SP,9,63533
2020,SP,12,63576
2020,SP,15,63614
2020,SP,9,63657
2020,SP,9,63673
2020,SP,15,63711
2020,SP,11,63754
2020,SP,9,61123
2020,SP,9,63797
2020,SP,9,63835
2020,SP,9,63878
2020,SP,9,63916
2020,SP,9,63959
2020,SP,11,63991
2020,SP,9,61760
2020,SP,9,61182
2020,SP,17,64017
2020,SP,9,61387
2020,SP,9,61140
2020,SP,9,64050
2020,SP,9,61000
2020,SP,9,64092
2020,SP,13,64114
2020,SP,9,62286
2020,SP,17,64157
2020,SP,9,64190
2020,SP,9,64211
2020,SP,15,64254
2020,SP,11,64297
2020,SP,9,64335
2020,SP,13,64351
2020,SP,9,62308
2020,SP,9,64394
2020,SP,9,64416
2020,SP,9,64459
2020,SP,9,61280
2020,SP,11,64556
2020,SP,9,64599
2020,SP,9,64637
2020,SP,9,64653
2020,SP,11,64696
2020,SP,11,64734
2020,SP,34,64777
2020,SP,9,61107
2020,SP,9,64815
2020,SP,9,61743
2020,SP,9,64831
2020,SP,9,61085
2020,SP,9,64874
2020,SP,9,64912
2020,SP,15,64955
2020,SP,9,64998
2020,SP,11,65013
2020,SP,9,65056
2020,SP,9,61204
2020,SP,9,65099
2020,SP,9,65137
2020,SP,9,65153
2020,SP,9,65196
2020,SP,9,65234
2020,SP,9,65250
2020,SP,9,65315
2020,SP,9,65331
2020,SP,9,65374
2020,SP,9,65412
2020,SP,9,61603
2020,SP,12,65455
2020,SP,11,61166
2020,SP,9,69892
2020,SP,9,69930
2020,SP,9,69973
2020,SP,9,69990
2020,SP,9,70033
2020,SP,9,61441
2020,SP,9,70076
2020,SP,9,70114
2020,SP,9,70157
2020,SP,19,70173
2020,SP,9,70238
2020,SP,15,67954
2020,SP,9,67970
2020,SP,9,70335
2020,SP,9,70351
2020,SP,9,70394
2020,SP,9,70416
2020,SP,9,70513
2020,SP,9,70491
2020,SP,9,70459
2020,SP,11,70556
2020,SP,21,70572
2020,SP,11,70610
2020,SP,9,61328
2020,SP,9,70637
2020,SP,9,70670
2020,SP,9,70696
2020,SP,21,70718
2020,SP,28,70750
2020,SP,19,70777
2020,SP,9,70815
2020,SP,9,70858
2020,SP,9,70874
2020,SP,9,70912
2020,SP,9,70939
2020,SP,17,70971
2020,SP,21,70998
2020,SP,9,61905
2020,SP,13,71030
2020,SP,11,71056
2020,SP,9,71110
2020,SP,12,71153
2020,SP,9,71170
2020,SP,15,71218
2020,SP,9,71250
2020,SP,9,71293
2020,SP,13,71315
2020,SP,17,71358
2020,SP,11,71390
2020,SP,9,71412
2020,SP,20,71455
2020,SP,11,69159
2020,SP,11,61565
2020,SP,21,71498
2020,SP,9,61301
2020,SP,9,71536
2020,SP,13,71579
2020,SP,9,71595
2020,SP,9,71633
2020,SP,11,71676
2020,SP,9,71714
2020,SP,9,62260
2020,SP,15,71757
2020,SP,9,61840
2020,SP,9,71790
2020,SP,9,61042
2020,SP,19,71838
2020,SP,11,71870
2020,SP,9,71919
2020,SP,9,71935
2020,SP,9,62049
2020,SP,9,71978
2020,SP,15,72010
2020,SP,9,72052
2020,SP,9,72079
2020,SP,9,61468
2020,SP,9,72117
2020,SP,9,72150
2020,SP,9,72192
2020,SP,9,72230
2020,SP,11,72273
2020,SP,9,61549
2020,SP,11,72338
2020,SP,9,72354
2020,SP,9,72397
2020,SP,9,62227
2020,SP,11,72435
2020,SP,15,72451
2020,SP,9,61921
2020,SP,9,62189
2020,SP,11,70270
2020,SP,13,70297
2020,SP,15,61778
2020,SP,15,61794
2020,SP,9,61972
2020,SP,9,62081
2020,SP,11,62111
2020,SP,11,62154
2020,SP,17,62197
2020,SP,9,62200
2020,SP,9,62235
2020,SP,9,62243
2020,SP,9,62278
2020,SP,13,62952
2020,SP,9,63010
2020,SP,13,63053
2020,SP,11,63290
2020,SP,9,63398
2020,SP,9,63495
2020,SP,9,63592
2020,SP,10,63690
2020,SP,21,63770
2020,SP,13,64033
2020,SP,9,64076
2020,SP,9,64319
2020,SP,9,64378
2020,SP,9,64432
2020,SP,11,64530
2020,SP,17,64750
2020,SP,9,64793
2020,SP,9,64858
2020,SP,10,64939
2020,SP,11,65030
2020,SP,19,65633
2020,SP,17,65692
2020,SP,11,65730
2020,SP,9,66834
2020,SP,11,66877
2020,SP,9,66915
2020,SP,11,66958
2020,SP,9,67016
2020,SP,9,67059
2020,SP,11,67156
2020,SP,9,67695
2020,SP,9,67750
2020,SP,10,67792
2020,SP,9,69477
2020,SP,9,69817
2020,SP,9,69850
2020,SP,9,69876
2020,SP,17,70475
2020,SP,11,70530
2020,SP,9,70599
2020,SP,9,70653
2020,SP,9,70734
2020,SP,21,70793
2020,SP,15,70831
2020,SP,11,70890
2020,SP,13,70955
2020,SP,9,71013
2020,SP,13,71099
2020,SP,15,71137
2020,SP,9,71196
2020,SP,9,71234
2020,SP,9,71277
2020,SP,11,71331
2020,SP,9,71374
2020,SP,9,71439
2020,SP,9,71471
2020,SP,19,71510
2020,SP,9,71552
2020,SP,9,71617
2020,SP,9,71650
2020,SP,11,71692
2020,SP,9,71730
2020,SP,11,71773
2020,SP,17,71811
2020,SP,9,71854
2020,SP,9,71897
2020,SP,9,71951
2020,SP,9,71994
2020,SP,9,72036
2020,SP,10,72095
2020,SP,9,72133
2020,SP,9,72176
2020,SP,9,72214
2020,SP,17,72257
2020,SP,13,72311
2020,SP,13,72370
2020,SP,9,72419
2020,SP,11,72737
2020,SP,9,61573
2020,SP,9,61611
2020,SP,9,61620
2020,SP,9,61646
2020,SP,9,61662
2020,SP,11,61689
2020,SP,19,61727
2020,SP,12,61751
2020,SP,9,61832
2020,SP,9,61883
2020,SP,13,61891
2020,SP,9,61913
2020,SP,9,62006
2020,SP,9,62014
2020,SP,9,62065
2020,SP,15,62294
2020,SP,13,62316
2020,SP,9,62375
2020,SP,11,62413
2020,SP,9,62448
2020,SP,9,62472
2020,SP,19,62510
2020,SP,11,62596
2020,SP,11,62634
2020,SP,9,62677
2020,SP,13,62731
2020,SP,9,62790
2020,SP,9,62839
2020,SP,9,62871
2020,SP,33,62910
2020,SP,13,63096
2020,SP,9,63150
2020,SP,9,63193
2020,SP,9,63258
2020,SP,11,63339
2020,SP,9,63550
2020,SP,13,63630
2020,SP,11,63738
2020,SP,9,63819
2020,SP,9,63851
2020,SP,13,63894
2020,SP,9,63932
2020,SP,9,63975
2020,SP,9,64130
2020,SP,9,64173
2020,SP,9,64238
2020,SP,12,64270
2020,SP,9,64572
2020,SP,9,64610
2020,SP,11,64670
2020,SP,9,64718
2020,SP,9,64890
2020,SP,9,64971
2020,SP,13,65072
2020,SP,12,65110
2020,SP,9,65170
2020,SP,11,65218
2020,SP,9,65277
2020,SP,11,65293
2020,SP,9,65358
2020,SP,9,65390
2020,SP,10,65439
2020,SP,9,65773
2020,SP,13,65811
2020,SP,9,65854
2020,SP,13,65897
2020,SP,9,65935
2020,SP,9,65994
2020,SP,13,66036
2020,SP,17,66079
2020,SP,9,66117
2020,SP,9,66176
2020,SP,9,66214
2020,SP,9,66273
2020,SP,9,66311
2020,SP,13,66354
2020,SP,21,66397
2020,SP,15,66435
2020,SP,13,66478
2020,SP,9,66516
2020,SP,9,66559
2020,SP,11,66613
2020,SP,9,66656
2020,SP,13,66699
2020,SP,9,66737
2020,SP,9,66770
2020,SP,15,67113
2020,SP,9,67210
2020,SP,9,67253
2020,SP,9,67296
2020,SP,9,67350
2020,SP,9,67415
2020,SP,9,67458
2020,SP,11,67490
2020,SP,9,67555
2020,SP,9,67598
2020,SP,9,67636
2020,SP,9,67830
2020,SP,9,67873
2020,SP,9,67911
2020,SP,13,67938
2020,SP,9,68039
2020,SP,11,68071
2020,SP,11,68136
2020,SP,9,68179
2020,SP,9,68217
2020,SP,9,68250
2020,SP,15,68314
2020,SP,9,68357
2020,SP,11,68411
2020,SP,9,68454
2020,SP,11,68497
2020,SP,9,68551
2020,SP,11,68594
2020,SP,9,68659
2020,SP,9,68675
2020,SP,9,68713
2020,SP,23,68756
2020,SP,11,68799
2020,SP,9,68837
2020,SP,13,68918
2020,SP,9,68950
2020,SP,9,68993
2020,SP,9,69035
2020,SP,9,69078
2020,SP,11,69132
2020,SP,9,69175
2020,SP,21,69213
2020,SP,13,69272
2020,SP,13,69310
2020,SP,9,69370
2020,SP,9,69434
2020,SP,13,69531
2020,SP,9,69574
2020,SP,11,69612
2020,SP,17,69671
2020,SP,9,69710
2020,SP,9,69779
2020,SP,9,69914
2020,SP,9,69957
2020,SP,11,70017
2020,SP,11,70050
2020,SP,9,70092
2020,SP,9,70130
2020,SP,9,70211
2020,SP,9,70254
2020,SP,9,70319
2020,SP,15,70378
2020,SP,9,70432
2020,SP,9,67571
2004,RR,9,3050
2004,RR,9,3042
2004,RR,13,3018
2004,RR,9,3077
2004,RR,9,3069
2004,RR,9,3034
2004,RR,9,3000
2004,RR,9,3026
2004,RR,9,3093
2004,RR,9,3115
2004,RR,9,3123
2004,RR,9,3085
2004,RR,9,3131
2004,RR,9,3158
2004,RR,9,3107
2008,SC,9,80225
2008,SC,9,80012
2008,SC,9,80039
2008,SC,9,80055
2008,SC,9,80136
2008,SC,9,81302
2008,SC,9,80152
2008,SC,9,80179
2008,SC,9,80195
2008,SC,9,80217
2008,SC,9,80233
2008,SC,9,80063
2008,SC,9,80489
2008,SC,9,80250
2008,SC,10,80276
2008,SC,9,80292
2008,SC,9,80314
2008,SC,9,80802
2008,SC,9,80330
2008,SC,9,80357
2008,SC,9,80373
2008,SC,9,81728
2008,SC,9,80683
2008,SC,10,80390
2008,SC,9,81744
2008,SC,9,82511
2008,SC,9,81582
2008,SC,9,81760
2008,SC,9,80411
2008,SC,9,81221
2008,SC,9,80748
2008,SC,9,80438
2008,SC,10,80454
2008,SC,15,80470
2008,SC,9,81280
2008,SC,9,83895
2008,SC,9,81388
2008,SC,9,81469
2008,SC,9,80497
2008,SC,9,80985
2008,SC,9,80519
